song_name,artist,url,cluster
Home To Mama,Cody Simpson,spotify:track:1qXDjWPzxa02VClFJmu6nx,2
2U,David Guetta,spotify:track:762UXiwEHYY97VL45sAUPR,3
2U,Justin Bieber,spotify:track:762UXiwEHYY97VL45sAUPR,3
Despacito (Featuring Daddy Yankee),Luis Fonsi,spotify:track:7CUYHcu0RnbOnMz4RuN07w,9
Despacito (Featuring Daddy Yankee),Daddy Yankee,spotify:track:7CUYHcu0RnbOnMz4RuN07w,9
Boyfriend,Justin Bieber,spotify:track:0171XsIM2xyeXRr6wsugEI,3
Company,Justin Bieber,spotify:track:61uyGDPJ06MkxJtHgPmuyO,3
Where Are Ü Now,Skrillex,spotify:track:0n8ob8S72lvznoVfiwz4qL,0
Where Are Ü Now,Diplo,spotify:track:0n8ob8S72lvznoVfiwz4qL,0
Where Are Ü Now,Justin Bieber,spotify:track:0n8ob8S72lvznoVfiwz4qL,0
Purpose,Justin Bieber,spotify:track:3jHCXrZNz8fQEEf4BpWCAj,2
The Feeling,Justin Bieber,spotify:track:7vldwy3gdhmPRKWSCi8H61,3
The Feeling,Halsey,spotify:track:7vldwy3gdhmPRKWSCi8H61,3
Cold Water (feat. Justin Bieber & MØ),Major Lazer,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,3
Cold Water (feat. Justin Bieber & MØ),Justin Bieber,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,3
Cold Water (feat. Justin Bieber & MØ),MØ,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,3
No Pressure,Justin Bieber,spotify:track:10SDxx0CFWGqgVVBeX22TP,0
No Pressure,Big Sean,spotify:track:10SDxx0CFWGqgVVBeX22TP,0
Never Say Never,Justin Bieber,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,9
Never Say Never,Jaden,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,9
Life Is Worth Living,Justin Bieber,spotify:track:4yWCzA44dQyp0SoeM81bUb,2
Whatcha Say,Jason Derulo,spotify:track:67T6l4q3zVjC5nZZPXByU8,9
Hot N Cold,Katy Perry,spotify:track:1TEjSXPdAakDotj2Wji3PU,9
Fireflies,Owl City,spotify:track:3DamFFqW32WihKkTVlwTYQ,9
Break Your Heart,Taio Cruz,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,9
Break Your Heart,Ludacris,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,9
Beautiful Girls,Sean Kingston,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,3
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,9
Stereo Hearts (feat. Adam Levine),Adam Levine,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,9
Mark My Words,Justin Bieber,spotify:track:2SnNaoNhMjC1WRMTWD8qTX,2
Payphone - Edit,Maroon 5,spotify:track:5cy3CNTBZbX8vZUIsu4p7K,9
Payphone - Edit,Wiz Khalifa,spotify:track:5cy3CNTBZbX8vZUIsu4p7K,9
Teenage Dream,Katy Perry,spotify:track:5jzKL4BDMClWqRguW5qZvh,9
The Climb,Miley Cyrus,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,9
Like A G6,Far East Movement,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,8
Like A G6,The Cataracs,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,8
Like A G6,DEV,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,8
In My Head,Jason Derulo,spotify:track:5BoIP8Eha5hwmRVURkC2Us,3
Tainted Love,Soft Cell,spotify:track:44hOGg1uFg1XJZGZYNwYmM,0
Problem,Ariana Grande,spotify:track:3cySlItpiPiIAzU3NyHCJf,3
Problem,Iggy Azalea,spotify:track:3cySlItpiPiIAzU3NyHCJf,3
Dangerous Woman,Ariana Grande,spotify:track:6T506SFlFUVVNvnmCiVZR0,4
Start of Something New,Troy,spotify:track:0RPtk7brObnK3uzTbixenA,9
Start of Something New,Gabriella,spotify:track:0RPtk7brObnK3uzTbixenA,9
Start of Something New,Disney,spotify:track:0RPtk7brObnK3uzTbixenA,9
We're All In This Together,High School Musical Cast,spotify:track:5t5LFepMdws4nudg1EiWdd,1
We're All In This Together,Disney,spotify:track:5t5LFepMdws4nudg1EiWdd,1
Gotta Go My Own Way,Zac Efron,spotify:track:0moS6k1E4YNbkG4Dxet8ZH,9
Gotta Go My Own Way,Vanessa Hudgens,spotify:track:0moS6k1E4YNbkG4Dxet8ZH,9
Gotta Go My Own Way,Disney,spotify:track:0moS6k1E4YNbkG4Dxet8ZH,9
Dark Horse,Katy Perry,spotify:track:5jrdCoLpJSvHHorevXBATy,9
Dark Horse,Juicy J,spotify:track:5jrdCoLpJSvHHorevXBATy,9
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,9
Story of My Life,One Direction,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,9
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,spotify:track:5ifX6jfT33QWKP9DE0YRG8,0
"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,spotify:track:6Z0F3Mqj7tq1CBZo5qMlUg,9
Every time we touch,Cascada,spotify:track:2gOlrge3YTmYPwsCGgU62K,0
Uptown Girl,Billy Joel,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,1
Bye Bye Bye,*NSYNC,spotify:track:62bOmKYxYg7dhrC6gH9vFn,3
Girls Just Want to Have Fun,Cyndi Lauper,spotify:track:2zjt2hHBbiv5SuxYg8Z7eP,9
I Want You Back,The Jackson 5,spotify:track:3b0EOvScbZUc0qJx0E1L2z,0
Sweet Caroline,Neil Diamond,spotify:track:3zByVQLvdXUaDTubfWkpCk,2
Brown Eyed Girl,Van Morrison,spotify:track:4myBMnNWZlgvVelYeTu55w,1
Summer Of '69,Bryan Adams,spotify:track:5EU1mh0C4Km3k6vGvIDN2J,0
Since U Been Gone,Kelly Clarkson,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,9
Hot N Cold,Katy Perry,spotify:track:22Lg6vvMS2JC07aAjsGvtU,9
TiK ToK,Kesha,spotify:track:6nYoTBmGFNgfTyRC8x1Fvp,3
Perfect,One Direction,spotify:track:3NLnwwAQbbFKcEcV8hDItk,9
Lego House,Ed Sheeran,spotify:track:47ltkdjKBMHelkhJavYLQ4,0
I Want You Back,The Jackson 5,spotify:track:2OSfEYKhlSsLx6vn4O75RK,9
It Girl,Jason Derulo,spotify:track:2giHiZTf7a3UKkYvENgavP,3
Wiggle (feat. Snoop Dogg),Jason Derulo,spotify:track:2sLwPnIP3CUVmIuHranJZU,8
Wiggle (feat. Snoop Dogg),Snoop Dogg,spotify:track:2sLwPnIP3CUVmIuHranJZU,8
Love Me Now,John Legend,spotify:track:6nxQdXa1uAL0rY72wPZu89,9
All Summer Long,Kid Rock,spotify:track:7t00jJDygiHzPabOYS6AGb,9
Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,spotify:track:4fTHdMTq0Znl3djLI1Typn,9
Cheerleader (Felix Jaehn Remix) - Radio Edit,Felix Jaehn,spotify:track:4fTHdMTq0Znl3djLI1Typn,9
Break Up In A Small Town,Sam Hunt,spotify:track:7aftSOGSOpSoIlVAQVBb71,9
Body Like A Back Road,Sam Hunt,spotify:track:7mldq42yDuxiUNn08nvzHO,9
Beautiful Girls,Sean Kingston,spotify:track:67D9O4Oau629qirRXtTWCS,9
867-5309 / Jenny,Tommy Tutone,spotify:track:6iX1f3r7oUJnMbGgQ2gx1j,9
Pocketful of Sunshine,Natasha Bedingfield,spotify:track:1uigwk5hNV84zRd5YQQRTk,3
"Hey, Soul Sister",Train,spotify:track:6mghCOaaSvrke0z1EUVUIf,3
Stitches,Shawn Mendes,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,0
Maps,Maroon 5,spotify:track:5rwdhliMmo0aAQ08vU0AOZ,3
Pompeii,Bastille,spotify:track:0sooJd5WbNnnz5k6yO7FIQ,0
Everybody Talks,Neon Trees,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,9
Sk8er Boi,Avril Lavigne,spotify:track:00Mb3DuaIH1kjrwOku9CGU,9
Man! I Feel Like A Woman!,Shania Twain,spotify:track:3941McqnrX9blUEelPxgot,0
Wrecking Ball,Miley Cyrus,spotify:track:6oDPg7fXW3Ug3KmbafrXzA,2
Brave,Sara Bareilles,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,3
Rude,MAGIC!,spotify:track:6RtPijgfPKROxEzTHNRiDp,9
She Will Be Loved - Radio Mix,Maroon 5,spotify:track:4llK75pXNWZz6KAho2Gp16,3
Breaking Free,Troy,spotify:track:7gF9RfiO8nBhFhBkLuiUrb,3
Breaking Free,Gabriella,spotify:track:7gF9RfiO8nBhFhBkLuiUrb,3
Breaking Free,Disney,spotify:track:7gF9RfiO8nBhFhBkLuiUrb,3
What I've Been Looking For,Ryan,spotify:track:6JgYlDDok56lwKkRmwm7mq,0
What I've Been Looking For,Sharpay Evans,spotify:track:6JgYlDDok56lwKkRmwm7mq,0
What I've Been Looking For,Disney,spotify:track:6JgYlDDok56lwKkRmwm7mq,0
All-American Girl,Carrie Underwood,spotify:track:2dRPQFwPqAmc42mDRnsDQu,9
When It Rains It Pours,Luke Combs,spotify:track:1mMLMZYXkMueg65jRRWG1l,9
Sixteen,Thomas Rhett,spotify:track:3pJkBPHadRAxBBo484RipI,9
Hurricane,Luke Combs,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,9
Small Town Boy,Dustin Lynch,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,9
Heartache On The Dance Floor,Jon Pardi,spotify:track:0w3Q14i073jLoew1hgJkwD,9
"God, Your Mama, And Me",Florida Georgia Line,spotify:track:4VFE6ZNqa8jHAmbYICoAFg,9
"God, Your Mama, And Me",Backstreet Boys,spotify:track:4VFE6ZNqa8jHAmbYICoAFg,9
All the Pretty Girls,Kenny Chesney,spotify:track:66pxmg3Jhjm09tHoWR1wVR,9
Star Of The Show,Thomas Rhett,spotify:track:63OQWdXMq0Pe6pRpWY5gO0,9
Yours If You Want It,Rascal Flatts,spotify:track:4D4xJ4LyDXBWIf9thFSMAJ,9
More Girls Like You,Kip Moore,spotify:track:73WWkaWkIRSP3MYGZ14aY4,9
A Guy with a Girl,Blake Shelton,spotify:track:5sjIhQzNljMVrDklI91ezp,9
Song for Another Time,Old Dominion,spotify:track:7px4t7HGiuMUvFkEOpZEwp,9
Grave,Thomas Rhett,spotify:track:0rpwb2kLgS6KAZsostOj1O,9
Five More Minutes,Scotty McCreery,spotify:track:66IULVOTImQG2u0cJ3Ls04,0
Think a Little Less,Michael Ray,spotify:track:4JjIIBNoho0V2gZjH4nEzR,9
Die A Happy Man,Thomas Rhett,spotify:track:5kNe7PE09d6Kvw5pAsx23n,9
Fast,Luke Bryan,spotify:track:2gYiCTytrSRtuaHP1Nac6u,3
Drinkin' Problem,Midland,spotify:track:1vBpwxsLVwaR4evBIaFmqD,9
Dirt On My Boots,Jon Pardi,spotify:track:7f08qp3HROTkfrtNpiYGGo,9
May We All,Florida Georgia Line,spotify:track:498ZVInMGDkmmNVpSWqHiZ,9
May We All,Tim McGraw,spotify:track:498ZVInMGDkmmNVpSWqHiZ,9
Yours,Russell Dickerson,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,0
Flatliner (feat. Dierks Bentley),Cole Swindell,spotify:track:0WyFpxYlBCgH1gMXd26OOr,9
Flatliner (feat. Dierks Bentley),Dierks Bentley,spotify:track:0WyFpxYlBCgH1gMXd26OOr,9
T-Shirt,Thomas Rhett,spotify:track:1zWZvrk13cL8Sl3VLeG57F,9
Every Time I Hear That Song,Blake Shelton,spotify:track:0c4ICGb0jvszKj3KPR59JU,9
Make You Miss Me,Sam Hunt,spotify:track:0xwPzLmBAYro8BUz7MrtAo,9
I Like The Sound Of That,Rascal Flatts,spotify:track:5S5rw0WLVCAux5B5bWCehK,9
Middle of a Memory,Cole Swindell,spotify:track:38gZVjeaeR3gcnCzziAxBm,9
American Country Love Song,Jake Owen,spotify:track:0O1x2tRm8ZpfDbcpOWZp7z,9
H.O.L.Y.,Florida Georgia Line,spotify:track:0BCy325UZyR9z0t0uxwn2N,3
If I Told You,Darius Rucker,spotify:track:4Az17HfqonKSWNsaLgTBeK,9
No Such Thing as a Broken Heart,Old Dominion,spotify:track:0OlS52TmtK2gPaEtdmr7DN,9
How Not To,Dan + Shay,spotify:track:4n0xztUAbHPUV8G3NQvF30,3
My Girl,Dylan Scott,spotify:track:6p5GuyEqQH5pv02ouEyogQ,0
Crash and Burn,Thomas Rhett,spotify:track:2Fk0WwAqTBesLtKg97nojy,3
I'm Comin' Over,Chris Young,spotify:track:0H04yVa3DJxoXbLBpAb7iV,9
Hometown Girl,Josh Turner,spotify:track:5C6uh95eAL0RBTSGXKQwvk,3
Black,Dierks Bentley,spotify:track:2lFtnEmkIPm2ClN55e2chV,9
For Her,Chris Lane,spotify:track:6VB64hpnpRNqukYsIX76uo,0
House Party,Sam Hunt,spotify:track:1TwLKNsCnhi1HxbIi4bAW0,9
From the Ground Up,Dan + Shay,spotify:track:0lQJBl9YEsoMtE8D4yTE9g,4
Backroad Song,Granger Smith,spotify:track:6naYpFIKihKbGg6lGxpveI,0
Yeah Boy,Kelsea Ballerini,spotify:track:2WaOQWSv0D1tZNxyLvnGAI,9
Head Over Boots,Jon Pardi,spotify:track:4ly1QBXEwYoDmje9rmEgC4,9
Break Up with Him,Old Dominion,spotify:track:5ZManJDV3CexO66nRCkdiV,9
Confession,Florida Georgia Line,spotify:track:6IFPfV8PNSYOmufzQ95hmm,9
Stay A Little Longer,Brothers Osborne,spotify:track:23EkfwUdsRIz7jAZIcC8gb,9
Leave The Night On,Sam Hunt,spotify:track:3wx2kQWPn9p5UppQbNhPAk,9
Humble And Kind,Tim McGraw,spotify:track:4Pn0JlCUusD2QHjADuOzuV,4
Wasted Time,Keith Urban,spotify:track:13wYXGimJ5fANFu0y2pqG1,9
Think of You,Chris Young,spotify:track:6W9W8dSswA8KNegvl3W97V,9
Think of You,Cassadee Pope,spotify:track:6W9W8dSswA8KNegvl3W97V,9
You Look Good,Lady A,spotify:track:1dFLowBW25EaL2OC7eKEa2,9
Somebody Else Will,Justin Moore,spotify:track:3n2A6l4UayVe3GGKCvfQWV,3
Party In The U.S.A.,Miley Cyrus,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,3
Legends,Kelsea Ballerini,spotify:track:1J0Zt2Sa9J9BRarqXnP5Uz,0
Round Here Buzz,Eric Church,spotify:track:52ioLaTnO2J7BWY8UN2n9D,9
Better Man,Little Big Town,spotify:track:23TxRN09aR1RB0G0tFoT0b,9
Somewhere On A Beach,Dierks Bentley,spotify:track:5CG9Ps5ynNjpKJHmwc95pa,9
Fix a Drink,Chris Janson,spotify:track:0s6OWiWGuiCcm1Muzch5A8,9
Firework,Katy Perry,spotify:track:0kUMtZVaYb7EETkBdrEXXA,9
Fight Song,Rachel Platten,spotify:track:37f4ITSlgPX81ad2EvmVQr,9
Blue Ain't Your Color,Keith Urban,spotify:track:6wycnu8FWXsj68ig7BEot9,4
The Way I Talk,Morgan Wallen,spotify:track:3J5zIZILfjaIXUefgCLPnB,0
Record Year,Eric Church,spotify:track:5fSPbm5lcwtqwXkeQQswW8,9
Drunk On A Plane,Dierks Bentley,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,9
Last Time for Everything,Brad Paisley,spotify:track:3EWQsarNCItwHn9hE2MHTn,1
I'd Be Jealous Too,Dustin Lynch,spotify:track:7rdK9NSJIRBZAiXC0vuBS9,1
Move,Luke Bryan,spotify:track:6qoH2pKeEibNUG1pnJIjmZ,3
"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,spotify:track:0dbzWSYpMcRtwjI1S7Pkql,9
Up Down (Feat. Florida Georgia Line),Morgan Wallen,spotify:track:3LhzpgimYSZhTx5KuchwVX,0
Up Down (Feat. Florida Georgia Line),Florida Georgia Line,spotify:track:3LhzpgimYSZhTx5KuchwVX,0
She's with Me,High Valley,spotify:track:2p2cCrOaNrIOLk5ArtlHy6,9
Broken Halos,Chris Stapleton,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,9
Springsteen,Eric Church,spotify:track:05ZACkzW8YbRq3eFgIfSNB,9
Runnin' Outta Moonlight,Randy Houser,spotify:track:6enPOmd3vSFpI4jjms8kXN,0
American Kids,Kenny Chesney,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,9
She Got the Best of Me,Luke Combs,spotify:track:6AwPEpVjrWnJ0Avv5Krvgr,0
When Someone Stops Loving You,Little Big Town,spotify:track:7A55QoGK0vf8lGNtaWZm45,4
In Case You Didn't Know,Brett Young,spotify:track:10M2Ex445zw585Ducldzkw,9
Craving You,Thomas Rhett,spotify:track:2d48mamATjby7wgPjdrSOQ,3
Craving You,Maren Morris,spotify:track:2d48mamATjby7wgPjdrSOQ,3
Silence,Marshmello,spotify:track:7vGuf3Y35N4wmASOKLUVVU,9
Silence,Khalid,spotify:track:7vGuf3Y35N4wmASOKLUVVU,9
What Lovers Do (feat. SZA),Maroon 5,spotify:track:4mxWSdf71VFO52qFeY0fZt,3
What Lovers Do (feat. SZA),SZA,spotify:track:4mxWSdf71VFO52qFeY0fZt,3
Think Before I Talk,Astrid S,spotify:track:0Clb9aiXWa0dvVff5aN4VN,0
You,Charlie Who?,spotify:track:5l5IJdcDFbI943jIp2k2ZG,3
I Miss You (feat. Julia Michaels),Clean Bandit,spotify:track:2xmrfQpmS2iJExTlklLoAL,0
I Miss You (feat. Julia Michaels),Julia Michaels,spotify:track:2xmrfQpmS2iJExTlklLoAL,0
Fireproof,VAX,spotify:track:7lx4PtPvS63cuNuLvCBxD5,2
Fireproof,Teddy Sky,spotify:track:7lx4PtPvS63cuNuLvCBxD5,2
If You're Hearing This,Hook N Sling,spotify:track:1aJ1xeEQ1ivKGnTeuYolJk,9
If You're Hearing This,Parson James,spotify:track:1aJ1xeEQ1ivKGnTeuYolJk,9
If You're Hearing This,Betty Who,spotify:track:1aJ1xeEQ1ivKGnTeuYolJk,9
Sucker for You,Matt Terry,spotify:track:5H9H0i7UCmRDCZRHldbmhN,9
Wolves,Selena Gomez,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,3
Wolves,Marshmello,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,3
Solo Dance - Acoustic Mix,Martin Jensen,spotify:track:5PUqb7aCQHByJ0waXwdxkw,3
Summer Air,ItaloBrothers,spotify:track:0V9cosR5jWa4fr2koARmhD,9
Stay Young,Mike Perry,spotify:track:2kLf4myxQME1Nd0voeKZri,0
Stay Young,Tessa Odden,spotify:track:2kLf4myxQME1Nd0voeKZri,0
More Than You Know - Acoustic,Axwell /\ Ingrosso,spotify:track:24XOlemQJORg0nBJAHC24p,2
All Falls Down (feat. Juliander),Alan Walker,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,9
All Falls Down (feat. Juliander),Noah Cyrus,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,9
All Falls Down (feat. Juliander),Digital Farm Animals,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,9
All Falls Down (feat. Juliander),Juliander,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,9
I Like Me Better,Lauv,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,8
Dreamer,Thomas Gold,spotify:track:30SkJsH3SlT92BXfwdFJe2,3
Dreamer,Mimoza,spotify:track:30SkJsH3SlT92BXfwdFJe2,3
This Town (feat. Sasha Alex Sloan),Kygo,spotify:track:4aSfgWmRa9KsISD4Jmx7QB,3
This Town (feat. Sasha Alex Sloan),Sasha Alex Sloan,spotify:track:4aSfgWmRa9KsISD4Jmx7QB,3
Magic,Thomas Gold,spotify:track:7GYLsGlCPqSkLBNDC5mVyl,9
Magic,Jillian Edwards,spotify:track:7GYLsGlCPqSkLBNDC5mVyl,9
Stargazing,Kygo,spotify:track:0Zbbxnx4SGGHoIow4PpISP,9
Stargazing,Justin Jesso,spotify:track:0Zbbxnx4SGGHoIow4PpISP,9
Till You're Loved,Mr. Probz,spotify:track:70rYp3dhUBTz9Da3OgmlA1,8
Lonely Together (feat. Rita Ora),Avicii,spotify:track:7DoN0sCGIT9IcLrtBDm4f0,3
Lonely Together (feat. Rita Ora),Rita Ora,spotify:track:7DoN0sCGIT9IcLrtBDm4f0,3
Contact,Lulleaux,spotify:track:2IQB5iBapo0Y37Yc0PtIZc,9
Contact,Giang Pham,spotify:track:2IQB5iBapo0Y37Yc0PtIZc,9
So Much More Than This,Grace VanderWaal,spotify:track:6l3iEDNEyAm9AM5MSjvLkm,0
No Fear,DeJ Loaf,spotify:track:2H881m3JRA8lpuuwaQL6zy,3
There for You,Martin Garrix,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,3
There for You,Troye Sivan,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,3
Where The Love Goes,Anjulie,spotify:track:0Xa7b1Kw7I08dD2k7zZKtV,3
Where The Love Goes,Oskar Flood,spotify:track:0Xa7b1Kw7I08dD2k7zZKtV,3
First Time,Kygo,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,3
First Time,Ellie Goulding,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,3
Come Home,Sad Eye,spotify:track:26g6FFoDfV1ArdnIy28uST,3
Find Yourself,Great Good Fine Ok,spotify:track:5efuBeQd7Y2Q2kXOeiMpRo,3
Find Yourself,Before You Exit,spotify:track:5efuBeQd7Y2Q2kXOeiMpRo,3
Ready To Love You,HEDEGAARD,spotify:track:2gJIL7h1fCpFh6NjCZUJyQ,0
Super Far,LANY,spotify:track:74ODGXs4byLTRdnKGM4s6E,0
Sober,Cheat Codes,spotify:track:4LSkEJ5P5MV0y3PZqw7guJ,4
Sober,Nicky Romero,spotify:track:4LSkEJ5P5MV0y3PZqw7guJ,4
The Other,Lauv,spotify:track:3ZD3kjn80pQ9keYO8eqp9d,0
Vibe (feat. Emily Bonabon),Frank Pierce,spotify:track:1KTu92zFjElqc3h20XCwE3,3
Vibe (feat. Emily Bonabon),Famba,spotify:track:1KTu92zFjElqc3h20XCwE3,3
Vibe (feat. Emily Bonabon),Emily Bonabon,spotify:track:1KTu92zFjElqc3h20XCwE3,3
Keep Me from You (feat. ODA),MORTEN,spotify:track:401Xo6kdmYwDZ5l0RDsjC4,3
Keep Me from You (feat. ODA),ODA,spotify:track:401Xo6kdmYwDZ5l0RDsjC4,3
Something More - Andrelli Remix,Luke Potter,spotify:track:6dEuww75OLunArThrnt0Vs,3
Something More - Andrelli Remix,Andrelli,spotify:track:6dEuww75OLunArThrnt0Vs,3
Not Going Home,DVBBS,spotify:track:2PuHj0tUOKud6fVKTZUXRO,0
Not Going Home,CMC$,spotify:track:2PuHj0tUOKud6fVKTZUXRO,0
Not Going Home,Gia Koka,spotify:track:2PuHj0tUOKud6fVKTZUXRO,0
Thinking About It (Let It Go) - KVR Remix,Nathan Goshen,spotify:track:0yJv0G7r1PZIl1CY5XhvkR,3
Thinking About It (Let It Go) - KVR Remix,KVR,spotify:track:0yJv0G7r1PZIl1CY5XhvkR,3
Romantic - NOTD Remix,Stanaj,spotify:track:1pvgpkMqtQyOGePdYOTt9U,8
Romantic - NOTD Remix,NOTD,spotify:track:1pvgpkMqtQyOGePdYOTt9U,8
Hum With Me,John De Sohn,spotify:track:4DfxFGwreu9BquiLRClwh8,9
Oceans Away,A R I Z O N A,spotify:track:4NJpJ17Dgm5r4OYExFbxLk,9
Lighthouse - Andrelli Remix,Hearts & Colors,spotify:track:04CttTezSnv71USiiG9mIo,3
Lighthouse - Andrelli Remix,Andrelli,spotify:track:04CttTezSnv71USiiG9mIo,3
Your Shirt,Chelsea Cutler,spotify:track:5vtyFzfLkCSJvXEZFjQAa1,9
Help Me Out (with Julia Michaels),Maroon 5,spotify:track:2uSLx5uwRIhiA3sJJraNqX,0
Help Me Out (with Julia Michaels),Julia Michaels,spotify:track:2uSLx5uwRIhiA3sJJraNqX,0
I Know You,Craig David,spotify:track:34t13rSSZtr22CjcmroMmh,0
I Know You,Bastille,spotify:track:34t13rSSZtr22CjcmroMmh,0
Scared to Be Lonely,Martin Garrix,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,3
Scared to Be Lonely,Dua Lipa,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,3
It's Gotta Be You,Isaiah Firebrace,spotify:track:66yKv1kZIqfejvrLEGqTML,9
We Could Go Back,Jonas Blue,spotify:track:2PJ55QsqjSVwN2esqfMDFu,0
We Could Go Back,Moelogo,spotify:track:2PJ55QsqjSVwN2esqfMDFu,0
I Believe I'm Fine,Robin Schulz,spotify:track:7Lgpic8BsBJR4jFrr9abbz,3
I Believe I'm Fine,HUGEL,spotify:track:7Lgpic8BsBJR4jFrr9abbz,3
Call On Me,Starley,spotify:track:74nadxHkSGQm6eBIyqTHDP,0
Reminding Me,Shawn Hook,spotify:track:3Mjer7nERC4u3tkkSopwLp,3
Reminding Me,Vanessa Hudgens,spotify:track:3Mjer7nERC4u3tkkSopwLp,3
Always Gonna Say Sorry,Joakim Molitor,spotify:track:020mPSviVz90DTlyfxofDJ,0
Always Gonna Say Sorry,Maia Wright,spotify:track:020mPSviVz90DTlyfxofDJ,0
Bad At Love,Halsey,spotify:track:2TBQoW7s6iwKcg139ssqie,0
Ride Around (feat. Conor Darvid),MORTEN,spotify:track:1K2509CPLcuYDyM7ModAt7,3
Ride Around (feat. Conor Darvid),Conor Darvid,spotify:track:1K2509CPLcuYDyM7ModAt7,3
Lights Down Low,MAX,spotify:track:60vvp6UXG2KmLmrNvcVHa8,3
Lights Down Low,gnash,spotify:track:60vvp6UXG2KmLmrNvcVHa8,3
Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James,spotify:track:0L9lXMXddmoBbBUeF7A9An,9
Nervous (The Ooh Song) - Mark McCabe Remix,Mark McCabe,spotify:track:0L9lXMXddmoBbBUeF7A9An,9
Understand Me,CMC$,spotify:track:6u7jM7ms8eiEIs2G7DANWP,3
Understand Me,Conor Maynard,spotify:track:6u7jM7ms8eiEIs2G7DANWP,3
Kings And Queens Of Summer,Matstubs,spotify:track:5t8OPbUoBQJsoJjExghUHj,3
Please Don't Lie,Hugo Helmig,spotify:track:5dEIB07iXAF6iADQEe6qpe,0
Broken Glass,Rachel Platten,spotify:track:75hxLeRF6ykQcE55Lvp2ka,1
How Long,Charlie Puth,spotify:track:32DGGj6KlNuBr6WaqRxpxi,3
No Fixed Abode,Mitch James,spotify:track:2kzWnWUUsn3o44PbOzFSjc,2
Electric Touch,A R I Z O N A,spotify:track:062OIZFRJTkXBAiyyw61W9,9
Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,spotify:track:1Sl3njkhhz8nrSPZroDQ82,9
Complicated (feat. Kiiara),David Guetta,spotify:track:1Sl3njkhhz8nrSPZroDQ82,9
Complicated (feat. Kiiara),Dimitri Vegas,spotify:track:1Sl3njkhhz8nrSPZroDQ82,9
Complicated (feat. Kiiara),Kiiara,spotify:track:1Sl3njkhhz8nrSPZroDQ82,9
For You,James TW,spotify:track:0NpaOow47QEHt5nMzYLVVV,0
Go Back,HEDEGAARD,spotify:track:3T6BCgeXvB26GokGYOBFY9,3
Go Back,Hayley Warner,spotify:track:3T6BCgeXvB26GokGYOBFY9,3
Strongest,Ina Wroldsen,spotify:track:7FIcIjKaQJpy0vWWFZMZGH,9
Broken Summer,DJ Snake,spotify:track:0J47tsoZf95YNsIHnNBo9p,3
Broken Summer,Max Frost,spotify:track:0J47tsoZf95YNsIHnNBo9p,3
I Wonder,The Him,spotify:track:7s9ilGkrbrUU2SV5gLZmkv,3
